price,area,bedrooms,bathrooms,stories,mainroad,guestroom,basement,hotwaterheating,airconditioning,parking,prefarea,furnishingstatus
3500000,7424,3,1,1,no,no,no,no,no,0,no,unfurnished
3500000,3480,3,1,1,no,no,no,no,yes,0,no,unfurnished
3500000,3600,6,1,2,yes,no,no,no,no,1,no,unfurnished
3500000,3640,2,1,1,yes,no,no,no,no,1,no,semi-furnished
3500000,5900,2,1,1,yes,no,no,no,no,1,no,furnished
3500000,3120,3,1,2,yes,no,no,no,no,1,no,unfurnished
3500000,7350,2,1,1,yes,no,no,no,no,1,no,semi-furnished
3500000,3512,2,1,1,yes,no,no,no,no,1,yes,unfurnished
3500000,9500,3,1,2,yes,no,no,no,no,3,yes,unfurnished
3500000,5880,2,1,1,yes,no,no,no,no,0,no,unfurnished
3500000,12944,3,1,1,yes,no,no,no,no,0,no,unfurnished
3493000,4900,3,1,2,no,no,no,no,no,0,no,unfurnished
3465000,3060,3,1,1,yes,no,no,no,no,0,no,unfurnished
3465000,5320,2,1,1,yes,no,no,no,no,1,yes,unfurnished
3465000,2145,3,1,3,yes,no,no,no,no,0,yes,furnished
3430000,4000,2,1,1,yes,no,no,no,no,0,no,unfurnished
3430000,3185,2,1,1,yes,no,no,no,no,2,no,unfurnished
3430000,3850,3,1,1,yes,no,no,no,no,0,no,unfurnished
3430000,2145,3,1,3,yes,no,no,no,no,0,yes,furnished
3430000,2610,3,1,2,yes,no,yes,no,no,0,yes,unfurnished
3430000,1950,3,2,2,yes,no,yes,no,no,0,yes,unfurnished
3423000,4040,2,1,1,yes,no,no,no,no,0,no,unfurnished
3395000,4785,3,1,2,yes,yes,yes,no,yes,1,no,furnished
3395000,3450,3,1,1,yes,no,yes,no,no,2,no,unfurnished
3395000,3640,2,1,1,yes,no,no,no,no,0,no,furnished
3360000,3500,4,1,2,yes,no,no,no,yes,2,no,unfurnished
3360000,4960,4,1,3,no,no,no,no,no,0,no,semi-furnished
3360000,4120,2,1,2,yes,no,no,no,no,0,no,unfurnished
3360000,4750,2,1,1,yes,no,no,no,no,0,no,unfurnished
3360000,3720,2,1,1,no,no,no,no,yes,0,no,unfurnished
3360000,3750,3,1,1,yes,no,no,no,no,0,no,unfurnished
3360000,3100,3,1,2,no,no,yes,no,no,0,no,semi-furnished
3360000,3185,2,1,1,yes,no,yes,no,no,2,no,furnished
3353000,2700,3,1,1,no,no,no,no,no,0,no,furnished
3332000,2145,3,1,2,yes,no,yes,no,no,0,yes,furnished
3325000,4040,2,1,1,yes,no,no,no,no,1,no,unfurnished
3325000,4775,4,1,2,yes,no,no,no,no,0,no,unfurnished
3290000,2500,2,1,1,no,no,no,no,yes,0,no,unfurnished
3290000,3180,4,1,2,yes,no,yes,no,yes,0,no,unfurnished
3290000,6060,3,1,1,yes,yes,yes,no,no,0,no,furnished
3290000,3480,4,1,2,no,no,no,no,no,1,no,semi-furnished
3290000,3792,4,1,2,yes,no,no,no,no,0,no,semi-furnished
3290000,4040,2,1,1,yes,no,no,no,no,0,no,unfurnished
3290000,2145,3,1,2,yes,no,yes,no,no,0,yes,furnished
3290000,5880,3,1,1,yes,no,no,no,no,1,no,unfurnished
3255000,4500,2,1,1,no,no,no,no,no,0,no,semi-furnished
3255000,3930,2,1,1,no,no,no,no,no,0,no,unfurnished
3234000,3640,4,1,2,yes,no,yes,no,no,0,no,unfurnished
3220000,4370,3,1,2,yes,no,no,no,no,0,no,unfurnished
3220000,2684,2,1,1,yes,no,no,no,yes,1,no,unfurnished
3220000,4320,3,1,1,no,no,no,no,no,1,no,unfurnished
3220000,3120,3,1,2,no,no,no,no,no,0,no,furnished
3150000,3450,1,1,1,yes,no,no,no,no,0,no,furnished
3150000,3986,2,2,1,no,yes,yes,no,no,1,no,unfurnished
3150000,3500,2,1,1,no,no,yes,no,no,0,no,semi-furnished
3150000,4095,2,1,1,yes,no,no,no,no,2,no,semi-furnished
3150000,1650,3,1,2,no,no,yes,no,no,0,no,unfurnished
3150000,3450,3,1,2,yes,no,yes,no,no,0,no,semi-furnished
3150000,6750,2,1,1,yes,no,no,no,no,0,no,semi-furnished
3150000,9000,3,1,2,yes,no,no,no,no,2,no,semi-furnished
3150000,3069,2,1,1,yes,no,no,no,no,1,no,unfurnished
3143000,4500,3,1,2,yes,no,no,no,yes,0,no,unfurnished
3129000,5495,3,1,1,yes,no,yes,no,no,0,no,unfurnished
3118850,2398,3,1,1,yes,no,no,no,no,0,yes,semi-furnished
3115000,3000,3,1,1,no,no,no,no,yes,0,no,unfurnished
3115000,3850,3,1,2,yes,no,no,no,no,0,no,unfurnished
3115000,3500,2,1,1,yes,no,no,no,no,0,no,unfurnished
3087000,8100,2,1,1,yes,no,no,no,no,1,no,unfurnished
3080000,4960,2,1,1,yes,no,yes,no,yes,0,no,unfurnished
3080000,2160,3,1,2,no,no,yes,no,no,0,no,semi-furnished
3080000,3090,2,1,1,yes,yes,yes,no,no,0,no,unfurnished
3080000,4500,2,1,2,yes,no,no,yes,no,1,no,semi-furnished
3045000,3800,2,1,1,yes,no,no,no,no,0,no,unfurnished
3010000,3090,3,1,2,no,no,no,no,no,0,no,semi-furnished
3010000,3240,3,1,2,yes,no,no,no,no,2,no,semi-furnished
3010000,2835,2,1,1,yes,no,no,no,no,0,no,semi-furnished
3010000,4600,2,1,1,yes,no,no,no,no,0,no,furnished
3010000,5076,3,1,1,no,no,no,no,no,0,no,unfurnished
3010000,3750,3,1,2,yes,no,no,no,no,0,no,unfurnished
3010000,3630,4,1,2,yes,no,no,no,no,3,no,semi-furnished
3003000,8050,2,1,1,yes,no,no,no,no,0,no,unfurnished
2975000,4352,4,1,2,no,no,no,no,no,1,no,unfurnished
2961000,3000,2,1,2,yes,no,no,no,no,0,no,semi-furnished
2940000,5850,3,1,2,yes,no,yes,no,no,1,no,unfurnished
2940000,4960,2,1,1,yes,no,no,no,no,0,no,unfurnished
2940000,3600,3,1,2,no,no,no,no,no,1,no,unfurnished
2940000,3660,4,1,2,no,no,no,no,no,0,no,unfurnished
2940000,3480,3,1,2,no,no,no,no,no,1,no,semi-furnished
2940000,2700,2,1,1,no,no,no,no,no,0,no,furnished
2940000,3150,3,1,2,no,no,no,no,no,0,no,unfurnished
2940000,6615,3,1,2,yes,no,no,no,no,0,no,semi-furnished
2870000,3040,2,1,1,no,no,no,no,no,0,no,unfurnished
2870000,3630,2,1,1,yes,no,no,no,no,0,no,unfurnished
2870000,6000,2,1,1,yes,no,no,no,no,0,no,semi-furnished
2870000,5400,4,1,2,yes,no,no,no,no,0,no,unfurnished
2852500,5200,4,1,3,yes,no,no,no,no,0,no,unfurnished
2835000,3300,3,1,2,no,no,no,no,no,1,no,semi-furnished
2835000,4350,3,1,2,no,no,no,yes,no,1,no,unfurnished
2835000,2640,2,1,1,no,no,no,no,no,1,no,furnished
2800000,2650,3,1,2,yes,no,yes,no,no,1,no,unfurnished
2800000,3960,3,1,1,yes,no,no,no,no,0,no,furnished
2730000,6800,2,1,1,yes,no,no,no,no,0,no,unfurnished
2730000,4000,3,1,2,yes,no,no,no,no,1,no,unfurnished
2695000,4000,2,1,1,yes,no,no,no,no,0,no,unfurnished
2660000,3934,2,1,1,yes,no,no,no,no,0,no,unfurnished
2660000,2000,2,1,2,yes,no,no,no,no,0,no,semi-furnished
2660000,3630,3,3,2,no,yes,no,no,no,0,no,unfurnished
2660000,2800,3,1,1,yes,no,no,no,no,0,no,unfurnished
2660000,2430,3,1,1,no,no,no,no,no,0,no,unfurnished
2660000,3480,2,1,1,yes,no,no,no,no,1,no,semi-furnished
2660000,4000,3,1,1,yes,no,no,no,no,0,no,semi-furnished
2653000,3185,2,1,1,yes,no,no,no,yes,0,no,unfurnished
2653000,4000,3,1,2,yes,no,no,no,yes,0,no,unfurnished
2604000,2910,2,1,1,no,no,no,no,no,0,no,unfurnished
2590000,3600,2,1,1,yes,no,no,no,no,0,no,unfurnished
2590000,4400,2,1,1,yes,no,no,no,no,0,no,unfurnished
2590000,3600,2,2,2,yes,no,yes,no,no,1,no,furnished
2520000,2880,3,1,1,no,no,no,no,no,0,no,unfurnished
2520000,3180,3,1,1,no,no,no,no,no,0,no,unfurnished
2520000,3000,2,1,2,yes,no,no,no,no,0,no,furnished
2485000,4400,3,1,2,yes,no,no,no,no,0,no,unfurnished
2485000,3000,3,1,2,no,no,no,no,no,0,no,semi-furnished
2450000,3210,3,1,2,yes,no,yes,no,no,0,no,unfurnished
2450000,3240,2,1,1,no,yes,no,no,no,1,no,unfurnished
2450000,3000,2,1,1,yes,no,no,no,no,1,no,unfurnished
2450000,3500,2,1,1,yes,yes,no,no,no,0,no,unfurnished
2450000,4840,2,1,2,yes,no,no,no,no,0,no,unfurnished
2450000,7700,2,1,1,yes,no,no,no,no,0,no,unfurnished
2408000,3635,2,1,1,no,no,no,no,no,0,no,unfurnished
2380000,2475,3,1,2,yes,no,no,no,no,0,no,furnished
2380000,2787,4,2,2,yes,no,no,no,no,0,no,furnished
2380000,3264,2,1,1,yes,no,no,no,no,0,no,unfurnished
2345000,3640,2,1,1,yes,no,no,no,no,0,no,unfurnished
2310000,3180,2,1,1,yes,no,no,no,no,0,no,unfurnished
2275000,1836,2,1,1,no,no,yes,no,no,0,no,semi-furnished
2275000,3970,1,1,1,no,no,no,no,no,0,no,unfurnished
2275000,3970,3,1,2,yes,no,yes,no,no,0,no,unfurnished
2240000,1950,3,1,1,no,no,no,yes,no,0,no,unfurnished
2233000,5300,3,1,1,no,no,no,no,yes,0,yes,unfurnished
2135000,3000,2,1,1,no,no,no,no,no,0,no,unfurnished
2100000,2400,3,1,2,yes,no,no,no,no,0,no,unfurnished
2100000,3000,4,1,2,yes,no,no,no,no,0,no,unfurnished
2100000,3360,2,1,1,yes,no,no,no,no,1,no,unfurnished
1960000,3420,5,1,2,no,no,no,no,no,0,no,unfurnished
1890000,1700,3,1,2,yes,no,no,no,no,0,no,unfurnished
1890000,3649,2,1,1,yes,no,no,no,no,0,no,unfurnished
1855000,2990,2,1,1,no,no,no,no,no,1,no,unfurnished
1820000,3000,2,1,1,yes,no,yes,no,no,2,no,unfurnished
1767150,2400,3,1,1,no,no,no,no,no,0,no,semi-furnished
1750000,3620,2,1,1,yes,no,no,no,no,0,no,unfurnished
1750000,2910,3,1,1,no,no,no,no,no,0,no,furnished
1750000,3850,3,1,2,yes,no,no,no,no,0,no,unfurnished
2512376,3455,3,2,2,no,yes,yes,yes,yes,yes,no,unfurnished
4350637,4530,4,3,4,yes,yes,no,no,yes,no,no,furnished
4148230,5284,4,2,3,yes,no,yes,yes,no,yes,no,furnished
5532000,3898,4,3,3,no,no,no,yes,yes,yes,no,unfurnished
4945688,5111,5,3,2,yes,no,no,no,no,no,no,unfurnished
5549094,6378,4,2,5,yes,yes,yes,no,yes,yes,no,unfurnished
5234412,4975,4,3,2,yes,yes,yes,no,yes,no,no,furnished
4366657,4516,3,1,2,yes,yes,no,no,yes,no,no,semi-furnished
9129599,7033,5,3,3,yes,yes,yes,no,no,no,yes,unfurnished
2668090,2332,3,2,3,yes,no,yes,no,no,no,no,furnished
6708915,6849,4,3,4,no,no,yes,no,no,no,yes,furnished
5940319,6889,4,2,3,yes,no,no,no,yes,yes,no,unfurnished
3515854,3337,4,2,2,yes,no,no,yes,no,no,no,furnished
4185712,4442,3,2,3,no,yes,yes,no,yes,yes,no,unfurnished
4186639,5760,3,2,1,no,yes,yes,no,yes,yes,no,furnished
5200552,8161,4,2,2,no,yes,yes,yes,no,yes,yes,semi-furnished
1824181,3390,3,2,1,yes,yes,no,no,yes,yes,no,semi-furnished
4307968,4552,5,1,2,yes,no,no,no,yes,no,no,semi-furnished
4642794,3194,3,2,3,no,yes,yes,yes,yes,no,yes,unfurnished
5643216,5003,4,2,4,no,yes,yes,no,yes,yes,no,furnished
4123399,3466,4,1,3,yes,no,no,no,yes,no,no,semi-furnished
6310565,7465,3,3,2,yes,no,yes,yes,yes,no,no,unfurnished
3943848,8542,3,1,2,yes,no,no,no,no,no,no,furnished
5967248,4104,4,1,3,no,no,yes,no,yes,yes,no,semi-furnished
5228893,4576,4,3,1,yes,yes,no,yes,no,yes,no,furnished
5510768,3248,5,2,2,no,no,no,no,yes,no,no,semi-furnished
5853609,6087,5,2,4,yes,yes,no,yes,yes,yes,no,unfurnished
3057374,3564,4,2,3,yes,no,yes,yes,yes,no,no,unfurnished
3772827,6385,3,2,1,yes,no,yes,no,no,yes,no,semi-furnished
8354075,5209,5,2,3,no,no,yes,no,no,no,yes,unfurnished
3999510,7508,3,3,2,no,no,no,yes,yes,no,no,furnished
5334597,4507,4,1,2,yes,no,yes,yes,yes,no,no,furnished
3820352,6932,4,1,2,no,yes,no,yes,no,no,no,unfurnished
12228892,7983,4,2,3,no,no,yes,no,no,no,yes,furnished
7007686,9366,3,2,2,yes,yes,yes,yes,no,yes,no,unfurnished
6936183,8000,4,3,1,no,yes,yes,yes,no,no,no,furnished
5154075,3245,4,3,2,no,yes,yes,no,no,yes,no,semi-furnished
10224621,16520,6,3,2,no,no,no,no,yes,yes,no,semi-furnished
5477463,6524,4,1,4,yes,yes,no,yes,no,yes,no,furnished
4718123,4303,4,1,2,yes,no,no,no,yes,no,no,furnished
3381785,3628,2,1,2,yes,no,yes,no,no,yes,no,furnished
7256366,9074,5,2,4,yes,no,no,no,yes,no,yes,unfurnished
3980094,5634,4,2,2,yes,no,no,yes,no,no,no,semi-furnished
3010123,3080,3,2,2,no,yes,yes,no,no,no,no,furnished
4386718,4767,3,3,3,no,no,yes,yes,yes,no,no,furnished
3038835,3671,3,1,3,no,yes,yes,no,yes,no,no,unfurnished
6542495,4075,4,1,3,no,yes,no,no,yes,no,no,unfurnished
6331193,9463,4,2,2,yes,no,yes,yes,yes,no,yes,unfurnished
3281838,3242,3,1,3,no,no,yes,yes,yes,no,no,unfurnished
5331843,10336,3,1,2,yes,no,no,no,no,yes,yes,unfurnished
4273396,7057,3,2,2,no,yes,no,yes,no,no,no,semi-furnished
7008932,13435,3,1,2,no,yes,yes,yes,no,yes,no,unfurnished
9857853,6157,4,2,5,no,no,no,yes,yes,no,yes,furnished
8697009,4889,3,2,3,no,yes,no,yes,yes,no,no,semi-furnished
4991572,5971,4,2,2,no,yes,yes,no,no,no,no,semi-furnished
4377302,6904,5,2,3,yes,yes,no,yes,no,no,no,unfurnished
4245026,2742,4,4,2,yes,yes,yes,no,no,no,no,furnished
6471674,6862,3,1,1,no,no,yes,yes,no,yes,yes,unfurnished
7598807,6448,5,2,4,no,no,yes,yes,no,no,no,semi-furnished
9770056,6066,5,3,2,no,yes,no,no,yes,yes,no,furnished
2458903,5162,2,2,3,yes,yes,no,no,no,yes,no,semi-furnished
5875693,7272,3,1,2,no,yes,no,no,yes,no,yes,unfurnished
2333374,4289,1,1,1,yes,yes,yes,no,no,no,no,unfurnished
4240715,3191,4,2,2,no,yes,yes,yes,no,no,no,unfurnished
7468779,4442,3,3,3,yes,yes,yes,yes,no,no,no,semi-furnished
4122406,6293,5,2,3,no,no,yes,no,no,no,no,semi-furnished
2768373,4000,3,1,2,yes,yes,yes,no,no,no,no,unfurnished
2704397,4434,2,1,2,no,no,no,yes,yes,yes,no,unfurnished
3365966,4524,2,2,1,yes,no,yes,no,yes,yes,no,unfurnished
12223146,7912,5,2,2,no,no,yes,no,yes,no,yes,unfurnished
2965433,5026,3,1,1,no,no,yes,no,no,yes,no,unfurnished
4991381,6075,3,1,2,no,yes,no,no,no,yes,no,furnished
4289050,6428,3,1,2,no,no,yes,no,yes,yes,no,furnished
2469965,2530,3,1,3,no,no,no,no,yes,no,no,unfurnished
4682806,3999,3,1,2,yes,no,no,no,yes,yes,yes,furnished
2918006,3215,3,1,1,no,no,no,yes,no,no,no,semi-furnished
3680413,3418,2,2,2,no,yes,no,no,yes,yes,no,furnished
2405058,3888,3,2,2,yes,yes,yes,yes,yes,no,no,unfurnished
4931146,6965,3,2,1,no,yes,no,no,yes,no,no,unfurnished
3327872,4119,3,2,2,yes,yes,yes,yes,no,yes,no,semi-furnished
4047091,3754,4,3,2,no,no,no,no,no,no,no,furnished
4328638,2574,3,1,3,no,no,yes,no,no,yes,no,semi-furnished
5788076,4931,4,1,3,no,no,no,yes,yes,yes,no,unfurnished
4524775,6279,2,2,1,yes,no,yes,no,yes,yes,no,semi-furnished
3928087,3591,5,2,3,yes,no,yes,yes,no,yes,no,semi-furnished
4617317,5141,4,2,2,yes,yes,yes,yes,no,yes,yes,unfurnished
3952763,3324,3,1,2,no,no,no,no,yes,no,no,unfurnished
6264793,5596,4,3,4,yes,yes,yes,yes,yes,yes,no,furnished
3188249,3433,3,1,2,no,no,yes,yes,yes,no,no,semi-furnished
3727010,3557,3,2,1,no,no,yes,no,no,no,yes,unfurnished
4065176,5706,3,1,2,no,yes,no,yes,no,no,no,unfurnished
3497404,5172,4,1,2,yes,no,yes,yes,yes,yes,no,furnished
2340467,4213,3,1,2,yes,no,yes,no,yes,no,no,semi-furnished
3690155,3707,3,1,2,yes,yes,yes,yes,no,no,no,furnished
3937111,5750,5,1,2,no,yes,no,yes,no,no,no,unfurnished
7991269,6365,5,2,5,yes,yes,no,no,no,no,no,furnished
2818933,2715,3,1,2,no,no,yes,no,no,no,no,unfurnished
2468368,3273,3,1,2,yes,no,yes,no,yes,no,no,furnished
4729733,5658,3,2,3,no,yes,yes,yes,yes,yes,yes,unfurnished
5293357,10474,4,1,1,no,yes,no,yes,no,yes,yes,furnished
9869567,13470,3,2,2,yes,yes,yes,yes,yes,yes,yes,furnished
3804375,3753,3,2,1,yes,no,yes,no,yes,yes,no,semi-furnished
1766136,3110,4,2,2,yes,no,yes,no,no,no,no,semi-furnished
4573131,4222,2,2,1,yes,yes,no,yes,no,yes,no,furnished
2645077,3736,3,2,2,yes,no,yes,no,yes,yes,no,furnished
4161381,6128,3,2,1,no,yes,no,yes,no,yes,no,unfurnished
4789277,5447,3,1,3,yes,yes,yes,no,yes,no,yes,semi-furnished
2948633,4096,4,2,2,no,yes,yes,yes,yes,no,no,furnished
7424818,7619,4,3,4,no,yes,yes,yes,no,no,yes,furnished
3551208,9777,4,1,3,yes,yes,yes,no,no,yes,yes,furnished
4574256,8366,3,2,1,no,no,no,no,yes,no,no,furnished
3523157,2416,4,3,2,yes,no,no,no,yes,no,yes,furnished
3508044,9865,4,1,2,yes,no,no,yes,yes,yes,yes,semi-furnished
3724275,3976,4,2,1,no,yes,no,yes,yes,yes,no,unfurnished
3768108,4490,3,1,1,yes,yes,yes,yes,yes,no,no,semi-furnished
13307684,7807,5,2,4,no,yes,yes,no,yes,yes,yes,semi-furnished
5761700,5474,3,1,4,yes,yes,no,yes,no,no,no,unfurnished
3650228,6229,3,2,3,no,yes,no,no,no,no,no,semi-furnished
5037014,8184,3,2,1,yes,no,yes,yes,no,no,no,semi-furnished
3493725,2557,3,2,3,yes,yes,no,no,yes,no,yes,semi-furnished
4219143,6253,2,2,1,no,no,no,yes,no,yes,no,furnished
7350901,6075,4,2,5,yes,no,yes,no,yes,no,no,unfurnished
3182270,6868,2,2,1,no,no,yes,yes,no,yes,no,furnished
6853521,6276,4,2,4,yes,no,yes,no,no,no,no,unfurnished
4606287,3817,4,1,2,no,yes,yes,no,yes,yes,no,furnished
6935259,7940,3,3,1,yes,no,no,yes,yes,no,no,unfurnished
2988136,3256,2,2,2,yes,yes,yes,no,no,no,no,semi-furnished
6442383,8659,5,3,3,no,yes,no,no,yes,no,no,furnished
12347213,9148,4,4,5,yes,yes,no,yes,yes,yes,no,semi-furnished
5382461,4976,2,3,1,no,yes,no,no,no,yes,no,unfurnished
4662871,4481,4,2,1,no,yes,yes,yes,no,yes,no,semi-furnished
4315823,6795,4,1,3,no,no,no,no,no,yes,no,unfurnished
3374033,3612,2,2,1,no,yes,yes,no,no,no,no,semi-furnished
4964793,6152,4,1,3,yes,no,no,yes,yes,yes,no,furnished
3160069,2546,3,1,1,no,no,yes,no,yes,no,yes,furnished
3507211,2855,4,1,2,yes,yes,yes,yes,no,yes,yes,semi-furnished
3834127,7317,5,2,3,yes,yes,yes,no,yes,yes,no,unfurnished
5533486,3190,5,3,2,yes,no,yes,no,no,no,no,unfurnished
4055863,4387,4,1,2,no,no,no,no,no,yes,no,unfurnished
2383349,3531,3,2,1,no,no,no,yes,no,no,no,semi-furnished
5522214,6914,4,2,1,yes,no,no,yes,yes,yes,yes,semi-furnished
6723540,6280,4,2,2,yes,yes,yes,yes,yes,no,yes,semi-furnished
3729319,3988,3,3,1,no,no,yes,yes,no,no,no,semi-furnished
4347003,3552,4,2,3,no,yes,yes,no,no,yes,yes,semi-furnished
7405060,5260,3,3,4,no,yes,no,yes,no,yes,no,unfurnished
3150086,3884,1,1,1,yes,yes,yes,yes,no,no,no,furnished
6124116,6901,4,3,3,yes,no,no,no,yes,no,no,furnished
2883641,2738,4,1,3,no,yes,no,no,no,yes,no,semi-furnished
5664285,5104,3,1,5,no,yes,no,no,yes,no,no,furnished
5498079,8420,4,1,2,yes,no,yes,no,yes,no,no,semi-furnished
1788557,3937,3,1,1,yes,no,yes,yes,no,no,no,unfurnished
4462864,5098,4,1,3,yes,no,no,yes,yes,yes,no,furnished
2480830,3347,2,1,2,yes,no,yes,no,no,no,no,semi-furnished
3796117,3872,3,1,1,yes,yes,yes,yes,no,no,yes,semi-furnished
5839036,5270,4,1,3,no,yes,no,no,no,yes,no,furnished
4292283,3329,4,2,3,yes,no,no,yes,no,no,no,semi-furnished
3425964,3731,4,2,3,no,yes,no,no,no,no,no,unfurnished
4488105,4412,3,1,3,no,no,no,no,no,yes,no,unfurnished
3592227,3378,3,1,3,yes,no,yes,no,yes,no,no,unfurnished
3785854,6096,2,2,1,no,no,no,yes,yes,no,no,semi-furnished
2420749,3642,3,2,2,no,yes,no,yes,yes,no,no,unfurnished
8583208,6680,5,3,3,yes,no,yes,no,yes,no,yes,furnished
8317903,5021,4,2,2,yes,yes,yes,yes,yes,no,yes,unfurnished
4275289,7042,3,1,2,no,yes,yes,yes,yes,no,no,semi-furnished
3369899,2827,4,1,2,no,no,no,no,yes,yes,no,unfurnished
9314028,3943,4,2,2,no,no,yes,yes,no,no,no,semi-furnished
5604954,5084,6,2,3,no,yes,yes,no,yes,yes,no,furnished
3874915,3501,3,2,2,yes,yes,no,yes,no,no,no,semi-furnished
5412350,8261,3,1,1,yes,yes,no,yes,no,no,yes,furnished
12253596,7841,5,3,2,yes,no,no,no,yes,yes,yes,semi-furnished
4978453,4593,4,1,2,yes,no,yes,yes,no,no,no,furnished
2697217,2936,3,2,2,yes,yes,yes,yes,no,yes,no,unfurnished
13308756,7835,4,2,4,no,yes,no,yes,yes,yes,yes,semi-furnished
4604222,4352,3,1,3,yes,no,no,no,yes,no,no,unfurnished
2517981,3356,2,2,1,no,no,yes,no,no,yes,no,semi-furnished
7215776,7953,5,2,5,no,yes,no,no,no,no,no,semi-furnished
3209666,3626,2,1,1,yes,no,yes,yes,yes,no,no,semi-furnished
4950607,4608,2,2,2,no,no,yes,no,yes,no,no,unfurnished
7762208,6577,3,3,5,yes,yes,no,yes,yes,no,no,unfurnished
9113188,6644,5,2,2,yes,no,no,yes,yes,yes,yes,semi-furnished
3510918,4313,3,2,1,no,yes,yes,no,yes,no,no,unfurnished
3593884,3996,3,1,2,no,yes,no,yes,no,yes,no,semi-furnished
7278807,7714,5,3,5,no,yes,yes,yes,no,no,no,semi-furnished
6101516,6950,4,1,1,yes,yes,yes,no,no,yes,yes,furnished
7739901,6780,3,2,5,yes,no,yes,no,no,yes,no,semi-furnished
4905815,6734,3,2,2,yes,yes,no,yes,no,no,no,semi-furnished
4996830,3237,3,2,2,yes,no,yes,yes,no,no,no,unfurnished
4207105,6113,2,1,1,yes,yes,no,no,yes,yes,no,unfurnished
3530666,9911,3,1,3,yes,yes,no,no,no,yes,yes,unfurnished
3027753,4055,5,2,3,no,no,no,no,no,no,no,unfurnished
4970298,3075,3,1,3,yes,yes,yes,yes,yes,yes,no,furnished
3683763,3875,2,1,2,no,no,yes,no,yes,no,no,semi-furnished
2908414,3953,3,2,2,yes,no,no,no,no,no,no,unfurnished
5282828,8474,4,2,3,yes,no,no,no,yes,no,yes,semi-furnished
4929981,6176,4,1,1,yes,yes,yes,no,no,no,yes,unfurnished
8438938,8925,3,1,2,no,no,no,no,no,yes,no,semi-furnished
4234099,3368,4,1,2,no,no,yes,yes,yes,no,no,unfurnished
5474848,6635,5,2,5,no,yes,yes,no,no,no,no,semi-furnished
4195427,4676,5,2,2,no,no,yes,yes,no,yes,no,unfurnished
2852261,4133,3,2,2,yes,no,no,no,yes,yes,no,unfurnished
4319256,3655,4,2,3,no,yes,no,yes,yes,yes,yes,furnished
4718926,3938,3,2,3,no,yes,yes,yes,yes,yes,no,unfurnished
3436095,4233,4,2,2,no,yes,no,yes,no,yes,no,unfurnished
3248055,3368,4,2,3,no,no,yes,no,no,no,no,furnished
3366901,5150,3,1,1,yes,yes,yes,no,yes,no,no,unfurnished
12264941,9182,5,4,4,no,yes,no,no,no,yes,no,semi-furnished
3330112,4952,4,2,2,yes,yes,no,no,no,no,no,unfurnished
3560360,3764,3,1,1,no,yes,yes,yes,yes,yes,yes,unfurnished
4067217,5675,3,1,2,yes,yes,yes,no,yes,no,no,furnished
6145636,10102,4,2,2,yes,no,yes,yes,yes,yes,yes,unfurnished
2172335,2630,3,1,2,yes,no,yes,yes,yes,yes,no,furnished
4803691,8550,5,1,5,no,no,no,yes,no,yes,no,semi-furnished
2967735,3667,4,2,2,no,yes,yes,yes,no,yes,no,unfurnished
4913018,6774,3,2,2,yes,yes,no,yes,yes,yes,no,furnished
3829838,3156,3,3,1,yes,yes,yes,yes,yes,yes,no,furnished
5069952,7729,4,2,3,yes,no,no,no,no,no,no,furnished
5588425,5462,6,1,2,no,yes,yes,no,no,yes,yes,semi-furnished
3570775,4098,3,2,1,yes,yes,no,yes,yes,no,no,unfurnished
1979013,1751,3,2,2,no,yes,yes,no,yes,no,no,unfurnished
3578695,4799,5,2,3,no,no,yes,yes,no,no,no,furnished
5957295,11496,3,1,3,yes,no,no,no,no,no,yes,semi-furnished
7167745,6247,5,3,3,yes,no,no,yes,no,yes,no,furnished
5119633,7676,4,2,2,yes,no,yes,no,yes,no,no,unfurnished
5081990,5976,2,2,3,no,yes,yes,yes,yes,yes,yes,furnished
5927407,5140,4,2,2,no,yes,yes,no,no,yes,no,unfurnished
7869065,6404,3,2,4,yes,no,yes,yes,yes,no,yes,unfurnished
4134137,3685,3,1,1,no,yes,no,no,no,no,yes,unfurnished
2943275,2976,3,1,1,no,yes,yes,no,no,yes,no,unfurnished
4329886,3504,3,1,3,no,yes,yes,yes,yes,no,yes,semi-furnished
6000844,15649,4,2,2,no,yes,no,yes,no,no,no,furnished
4825330,6907,2,2,2,yes,yes,no,no,no,no,no,semi-furnished
3005334,5274,3,2,2,no,yes,no,yes,no,yes,no,semi-furnished
3521759,3130,3,1,2,no,no,yes,no,no,yes,no,furnished
6004945,7293,4,2,3,yes,no,no,yes,no,yes,yes,unfurnished
7125072,6784,4,2,4,no,no,no,no,yes,yes,yes,semi-furnished
2332119,5477,3,2,1,no,no,yes,yes,yes,yes,yes,unfurnished
3136186,4572,3,2,3,no,no,no,yes,yes,yes,no,furnished
2501153,3684,2,2,2,yes,no,no,no,no,no,no,semi-furnished
3780422,7297,5,1,2,no,no,yes,no,no,no,no,unfurnished
5214003,8177,3,1,2,yes,yes,yes,no,yes,no,yes,furnished
4424703,3122,3,1,2,no,no,no,yes,yes,yes,yes,furnished
4920425,5090,2,2,1,yes,yes,yes,no,yes,yes,yes,semi-furnished
6449278,6911,3,1,2,no,no,yes,no,yes,yes,yes,furnished
3000198,4713,4,2,3,no,yes,no,yes,no,no,no,furnished
